log10_EI,xM_over_L,L_raft,omega,d,rho_raft,q_w0_re,q_w0_im,Q_w0_re,Q_w0_im,F_w0_re,F_w0_im,q_w1_re,q_w1_im,Q_w1_re,Q_w1_im,F_w1_re,F_w1_im,q_w2_re,q_w2_im,Q_w2_re,Q_w2_im,F_w2_re,F_w2_im,q_w3_re,q_w3_im,Q_w3_re,Q_w3_im,F_w3_re,F_w3_im,q_w4_re,q_w4_im,Q_w4_re,Q_w4_im,F_w4_re,F_w4_im,q_w5_re,q_w5_im,Q_w5_re,Q_w5_im,F_w5_re,F_w5_im,q_w6_re,q_w6_im,Q_w6_re,Q_w6_im,F_w6_re,F_w6_im,q_w7_re,q_w7_im,Q_w7_re,Q_w7_im,F_w7_re,F_w7_im
-2.0,0.18808080808080807,0.05,502.6548245743669,0.03,0.052,1.2319258693977857e-6,5.486344864932512e-8,-1.6275039621730962,0.00033746531464630197,0.8954145648329628,0.0,0.00021902452494447955,2.408856175241244e-5,-71.4061183929131,0.24411133583478276,6.285296574414491,0.0,-9.844329290439006e-7,1.8925947350604796e-7,-1.1455903774858904,-0.14922403634567233,0.12112888820551948,0.0,4.843871763374838e-7,-2.1622724691550404e-8,1.0459097079455275,0.1314749445905393,-0.011535951774705594,0.0,-6.854045986452873e-8,-2.304706865525687e-10,-0.1782256393132473,0.0054397382799230365,0.006433289475209852,0.0,-3.06917980631919e-8,-3.953117395274579e-10,0.24044737105106936,0.025305186933557818,-0.001946014335624871,0.0,2.276850463606889e-8,-1.1591203639246901e-11,-0.05385414195913666,0.001668953291473638,0.00148506765013572,0.0,-6.718249227671356e-9,-3.3463551874232864e-11,0.08422253543710304,0.009307816882334426,-0.0006479661204618341,0.0
-2.0,0.19303030303030302,0.05,502.6548245743669,0.03,0.052,1.2005978833510831e-6,5.3285000013420685e-8,-1.6279068318047112,0.0003265451866782514,0.8939893117735136,0.0,0.00022448733383227112,2.468352649636386e-5,-73.28910460712206,0.2501250252555646,6.4397209889395075,0.0,-8.261854063677788e-7,1.8381438456312166e-7,-1.1731041407892442,-0.14496902368808606,0.12046048123454924,0.0,4.794193285878433e-7,-2.215678558745315e-8,1.075646229940431,0.13472723466985861,-0.011803954781868988,0.0,-7.686987989506918e-8,-2.2383993033781588e-10,-0.16434997469079773,0.005286266002281348,0.006412772164427631,0.0,-2.7264235859427604e-8,-4.050755666665451e-10,0.24571932696983462,0.025928969343292443,-0.0019916693796010287,0.0,2.246355003177775e-8,-1.1257718653520986e-11,-0.05002799453274495,0.0016208336409202452,0.0014812075890619026,0.0,-7.459028397908945e-9,-3.429007020429739e-11,0.08620076850333694,0.009537880352816611,-0.0006632078449943139,0.0
-2.0,0.197979797979798,0.05,502.6548245743669,0.03,0.052,1.1686306587620668e-6,5.1673940683292595e-8,-1.62831792199793,0.0003153970959435742,0.8925293668762998,0.0,0.000229929845443453,2.527583583716493e-5,-75.17235230893306,0.25611067291979744,6.593309816587177,0.0,-6.647415308083833e-7,1.7825680026730157e-7,-1.2011414054441103,-0.14062608112023864,0.11977676389095814,0.0,4.73285159819762e-7,-2.2688462901046987e-8,1.105522810596504,0.1379653591391182,-0.012069280919980798,0.0,-8.492667572473705e-8,-2.1707218337457624e-10,-0.1502470285904167,0.005129492114308019,0.0063917380586926585,0.0,-2.372939095823144e-8,-4.147958162681268e-10,0.25093489007830033,0.0265499316575054,-0.002036905135883879,0.0,2.1998559102657507e-8,-1.0917344325148754e-11,-0.046111106318973825,0.0015717650844615037,0.0014772462884825278,0.0,-8.127433868539734e-9,-3.5112899373399463e-11,0.08815764812570001,0.009766896694222807,-0.0006783128663967205,0.0
-2.0,0.20292929292929293,0.05,502.6548245743669,0.03,0.052,1.1360364256726148e-6,5.0030860725412974e-8,-1.628737075479763,0.0003040249719964661,0.8910349053128835,0.0,0.0002353519210255824,2.5865467766753483e-5,-77.05586327242244,0.26206803774497606,6.746044140016283,0.0,-5.001647969147668e-7,1.7258875613878987e-7,-1.2296894087407142,-0.136196798003347,0.11907788847902777,0.0,4.65979963347497e-7,-2.3217736878554026e-8,1.1355393444107535,0.14118919913410652,-0.01233187351223523,0.0,-9.268657324203134e-8,-2.101699238021233e-10,-0.13592479659836493,0.004969467760505781,0.006370188486528369,0.0,-2.0105616924362957e-8,-4.244721275868247e-10,0.2560952438571329,0.0271680561663696,-0.0020817125703168765,0.0,2.1376962313455217e-8,-1.0570204797465665e-11,-0.04210496148303423,0.001521764634463754,0.0014731837096360512,0.0,-8.716787053037472e-9,-3.593200921542258e-11,0.09009269789346454,0.009994855439023296,-0.0006932782257556658,0.0
-2.0,0.20787878787878789,0.05,502.6548245743669,0.03,0.052,1.1028275769522198e-6,4.835635835258924e-8,-1.6291641328801696,0.00029243280025608457,0.8895061062044902,0.0,0.0002407534467100107,2.645240332594028e-5,-78.93963893897472,0.2679969103604293,6.897905225858796,0.0,-3.325194748875025e-7,1.66812315814585e-7,-1.2587352959507825,-0.13168278567806332,0.11836401048233529,0.0,4.5750056461592974e-7,-2.3744590500249688e-8,1.1656955201137464,0.14439865199743385,-0.01259167674794507,0.0,-1.001261030256728e-7,-2.0313566477818075e-10,-0.1213912317826988,0.004806245128172149,0.006348124820701238,0.0,-1.641174455407497e-8,-4.341041896157148e-10,0.26120166686876406,0.027783328502099993,-0.002126082773631477,0.0,2.060335180441311e-8,-1.0216426335997488e-11,-0.03801113557420143,0.0014708492105097004,0.001469019817220354,0.0,-9.221225367032481e-9,-3.6747373397706646e-11,0.09200549651922624,0.010221747537482515,-0.000708101003944233,0.0
-2.0,0.21282828282828284,0.05,502.6548245743669,0.03,0.052,1.0690166577753818e-6,4.665103946232294e-8,-1.6295989328519283,0.0002806246194659264,0.8879431525867679,0.0,0.00024613433363655205,2.7036626621940073e-5,-80.82368040925711,0.27389711335117056,7.048874528521953,0.0,-1.6187055354718172e-7,1.6092956940586862e-7,-1.288266134990361,-0.12708567619836306,0.11763528851538783,0.0,4.478453153936579e-7,-2.426900950107928e-8,1.195990823904167,0.14759363137821135,-0.012848635699041534,0.0,-1.0722266377328498e-7,-1.959719515784371e-10,-0.10665423254621821,0.004639877416570161,0.00632554847891955,0.0,-1.2666992817261758e-8,-4.436917409109803e-10,0.2662555255362427,0.028395737631438506,-0.0021700069638964465,0.0,1.968344959526721e-8,-9.856137422537076e-12,-0.0338312928950934,0.0014190356338441507,0.0014647545796957042,0.0,-9.635763063613116e-9,-3.755896951321607e-11,0.09389568075249961,0.01044756538274284,-0.0007227783224087508,0.0
-2.0,0.21777777777777776,0.05,502.6548245743669,0.03,0.052,1.0346163555739772e-6,4.4915517150838295e-8,-1.6300413122184805,0.00026860451860607207,0.8863462313738188,0.0,0.00025149451798502515,2.76181248431966e-5,-82.70798843057817,0.2797685013752032,7.198933693934183,0.0,1.1716316291822604e-8,1.5494263189010666e-7,-1.3182689311930262,-0.12240712105828924,0.1168918842743552,0.0,4.3701408531744075e-7,-2.4790982381124044e-8,1.2264245428443625,0.150774067313449,-0.013102696336217301,0.0,-1.1395458273472716e-7,-1.8868135968020163e-10,-0.09172163101126724,0.004470418811571772,0.006302460924535133,0.0,-8.890878108580003e-9,-4.5323457198453924e-10,0.2712582666538641,0.029005275844173953,-0.0022134764889207514,0.0,1.862406764348579e-8,-9.489467226383813e-12,-0.029567183388474944,0.0013663406251499572,0.0014603879695911065,0.0,-9.956343216289648e-9,-3.8366780137062995e-11,0.0957629478762294,0.010672302831470578,-0.0007373073439397321,0.0
-2.0,0.22272727272727272,0.05,502.6548245743669,0.03,0.052,9.996394894608155e-7,4.315041125170918e-8,-1.6304911060688216,0.0002563766337993622,0.8847155333215051,0.0,0.0002568339609842516,2.819688826553265e-5,-84.59256337589109,0.2856109613053963,7.3480645632334705,0.0,1.8817487881860433e-7,1.48853641473553e-7,-1.3487306417878566,-0.11764878992797188,0.11613396248690545,0.0,4.2500825090127913e-7,-2.5310500410827245e-8,1.2569957687422801,0.15393990626600834,-0.013353805544701577,0.0,-1.2030117320536153e-7,-1.8126649271251655e-10,-0.07660118171893765,0.00429792445392131,0.0062788636672524495,0.0,-5.103122288062842e-9,-4.6273252291576184e-10,0.276211409757806,0.029611938732820434,-0.00225648282860873,0.0,1.7433060124724606e-8,-9.116546653688503e-12,-0.025220639070496643,0.0013127808040287626,0.0014559199638146188,0.0,-1.017988029541397e-8,-3.917079171295575e-11,0.09760705777875303,0.010895955219001727,-0.0007516852734295774,0.0
-2.0,0.2276767676767677,0.05,502.6548245743669,0.03,0.052,9.64099000224718e-7,4.1356347869850676e-8,-1.6309481478913288,0.00024394514463973424,0.8830512529900459,0.0,0.0002621526488222836,2.877291025212467e-5,-86.47740521309329,0.2914244121304135,7.496249176397558,0.0,3.6743832917255696e-7,1.4266475799104827e-7,-1.379638190343528,-0.1128123694032008,0.11536169086118025,0.0,4.11830682076303e-7,-2.5827557633209733e-8,1.2877034021002547,0.15709111112842397,-0.013601911139666495,0.0,-1.262427886420724e-7,-1.7372998094694734e-10,-0.0613005509533839,0.004122450409775341,0.006254758263840522,0.0,-1.3235599661158099e-9,-4.721854846691976e-10,0.28111653930082353,0.03021572516508523,-0.002299017597266087,0.0,1.6119268228671393e-8,-8.737508363749249e-12,-0.020793570029862773,0.0012583726912322355,0.0014513505439669367,0.0,-1.0304292964231218e-8,-3.9970994780012316e-11,0.09942783456459128,0.011118519368813374,-0.0007659093586134529,0.0
-2.0,0.23262626262626263,0.05,502.6548245743669,0.03,0.052,9.280079402596563e-7,3.9533958923892586e-8,-1.6314122696759268,0.00023131427349840688,0.8813535887059111,0.0,0.0002674505924981005,2.9346187244514917e-5,-88.36251345766819,0.2972088050957126,7.643469775814449,0.0,5.494393683366595e-7,1.3637816134709307e-7,-1.4109784807815524,-0.10789956178642184,0.11457524003391517,0.0,3.974857263603241e-7,-2.6342150853901607e-8,1.3185461563123309,0.1602276611780457,-0.013846961881256217,0.0,-1.317608734769521e-7,-1.6607447900206168e-10,-0.04582730656443687,0.003944053641523972,0.0062301463188483555,0.0,2.427954506315386e-9,-4.815933992987018e-10,0.2859752967245365,0.03081663724736281,-0.002341072545856203,0.0,1.4692457950732031e-8,-8.352485359072091e-12,-0.016287960045860337,0.0012031327128476982,0.0014466796966578666,0.0,-1.0328526727112046e-8,-4.0767384721577734e-11,0.10122516769318715,0.01133999359592026,-0.0007799768907963108,0.0
-2.0,0.23757575757575758,0.05,502.6548245743669,0.03,0.052,8.913794640786441e-7,3.768388173316492e-8,-1.6318833019825603,0.0002184882800882809,0.8796227425230214,0.0,0.0002727278275458542,2.991671874085792e-5,-90.24788709575341,0.3029641232759302,7.789708809792731,0.0,7.341102551586997e-7,1.2999605005118593e-7,-1.4427384107689682,-0.10291208395392845,0.11377478351773587,0.0,3.8197919099460394e-7,-2.685427962294976e-8,1.349522561698068,0.16334955196425788,-0.014088907489234751,0.0,-1.368380103942469e-7,-1.5830266433435157e-10,-0.030188908535146948,0.0037627919785302197,0.0062050294853233014,0.0,6.131639882689307e-9,-4.909562575909532e-10,0.2907893724115073,0.03141468027419247,-0.0023826395642064027,0.0,1.3163251296623223e-8,-7.96161286719691e-12,-0.01170586188130809,0.0011470772078610236,0.0014419074138261735,0.0,-1.0252566221723033e-8,-4.155996035692045e-11,0.10299901263082391,0.011560377701916763,-0.000793885205562818,0.0
-2.0,0.24252525252525253,0.05,502.6548245743669,0.03,0.052,8.542268196489655e-7,3.580675862011162e-8,-1.6323610740119903,0.0002054714615901818,0.8778589201832693,0.0,0.0002779844136297551,3.048450726070201e-5,-92.13352447147294,0.30869038140590876,7.934948936010461,0.0,9.213828543083828e-7,1.2352063990453333e-7,-1.4749048843650903,-0.09785166631766064,0.11296049764764589,0.0,3.6531832312429483e-7,-2.7363946201226476e-8,1.380630969299074,0.16645679512008799,-0.014327698657246465,0.0,-1.414579640031176e-7,-1.5041723486104043e-10,-0.014392700366978492,0.003578724093941342,0.0061794094655303255,0.0,9.767880249718844e-9,-5.002741019528903e-10,0.29556049752841607,0.032009862664414794,-0.002423710683163515,0.0,1.154305146047473e-8,-7.565026114784576e-12,-0.007049392316160839,0.001090222438469531,0.0014370336930617236,0.0,-1.0077437060409133e-8,-4.2348725627809485e-11,0.10474939098693709,0.011779672961969308,-0.0008076316834726313,0.0
-2.0,0.24747474747474746,0.05,502.6548245743669,0.03,0.052,8.165633410267793e-7,3.390323660843945e-8,-1.6328454135925226,0.00019226814916648615,0.8760623310763695,0.0,0.00028322043392434203,3.104955828681313e-5,-94.01942310973001,0.31438762522029773,8.079173024901758,0.0,1.111188677247374e-6,1.1695416290519187e-7,-1.5074648232514967,-0.0927200519867195,0.11213256152672962,0.0,3.4751178876761106e-7,-2.787115551075116e-8,1.4118695538789008,0.16954941805275234,-0.014563287066684005,0.0,-1.4560572086417298e-7,-1.4242090885401085e-10,0.0015540984448116307,0.0033919094839292255,0.0061532880116730035,0.0,1.3317316225882729e-8,-5.095470219009278e-10,0.3002904357608458,0.032602195873104506,-0.002464278076696511,0.0,9.8439624541605e-9,-7.162862012192084e-12,-0.0023207270232985344,0.0010325846039447167,0.0014320585379302428,0.0,-9.805197181032007e-9,-4.313368798719122e-11,0.10647639013877794,0.011997882099823692,-0.0008212137507387068,0.0
-2.0,0.25242424242424244,0.05,502.6548245743669,0.03,0.052,7.78402442904622e-7,3.1973967202652194e-8,-1.6333361471220573,0.00017888270771314072,0.8742331881990484,0.0,0.00028843599424511573,3.161188018034747e-5,-95.905579454544,0.3200559307072036,8.222364162980265,0.0,1.30345891329131e-6,1.1029886651202103e-7,-1.5404051761466278,-0.0875189961880938,0.11129115697108886,0.0,3.2856965095124345e-7,-2.83759150564423e-8,1.4432363158251356,0.17262746348525984,-0.0147956254001587,0.0,-1.4926752590448289e-7,-1.3431642294058973e-10,0.017644398652034106,0.0032024084579118216,0.00612666692661484,0.0,1.676093470704811e-8,-5.187751546635055e-10,0.3049809749168613,0.033191694276208945,-0.0025043340639479134,0.0,8.078703860186105e-9,-6.7552581034589944e-12,0.002477904603404016,0.0009741798594292674,0.0014269819582998736,0.0,-9.438917823092212e-9,-4.391485906390937e-11,0.10818016231408185,0.012215009249451892,-0.0008346288798900634,0.0
-2.0,0.25737373737373737,0.05,502.6548245743669,0.03,0.052,7.397576180362864e-7,3.001960632526693e-8,-1.6338330993886518,0.0001653195353210042,0.872371708113583,0.0,0.00029363122180937304,3.217148405717683e-5,-97.79198847956893,0.32569540279339104,8.364505656098348,0.0,1.4981244456757103e-6,1.0355701342615849e-7,-1.5737129254698745,-0.08225026609985502,0.11043646845403947,0.0,3.0850334805320697e-7,-2.8878234816474087e-8,1.474729081107314,0.17569098878715297,-0.01502466735457044,0.0,-1.5243091531519028e-7,-1.261065326892734e-10,0.03387124578477731,0.0030102821415680225,0.006099548064598345,0.0,2.0080156795255724e-8,-5.279586826834606e-10,0.30963391834526727,0.033778375014511246,-0.002543871111231042,0.0,6.2605212509290175e-9,-6.342353085096459e-12,0.00734422450600464,0.0009150243400533681,0.001421803970669692,0.0,-8.982654320445704e-9,-4.469225427435976e-11,0.10986092312081507,0.01243105989853722,-0.0008478745904171124,0.0
-2.0,0.2623232323232323,0.05,502.6548245743669,0.03,0.052,7.00642438941935e-7,2.8040814468599322e-8,-1.6343360932647137,0.00015158306514772869,0.8704781109057036,0.0,0.0002988062634927076,3.27283836113305e-5,-99.67864311854728,0.3313061736817836,8.505581032641587,0.0,1.6951158460963282e-6,9.673088210768706e-8,-1.6073750901976223,-0.07691564125952671,0.10956868304958564,0.0,2.8732567357243645e-7,-2.937812708364711e-8,1.5063454983502018,0.17874006501645517,-0.015250367653768882,0.0,-1.5508474609534628e-7,-1.1779401283496863e-10,0.05022782245924548,0.0028155925004333103,0.006071933331964254,0.0,2.325692359294834e-8,-5.370978306079043e-10,0.3142510760856875,0.03436225778331391,-0.0025828818339740326,0.0,4.403092918912726e-9,-5.9242865176173185e-12,0.012275910713370173,0.0008551341930442273,0.0014165245985005277,0.0,-8.441407005401779e-9,-4.546589264986443e-11,0.11151894949881624,0.012646040808971557,-0.0008609484494011065,0.0
-2.0,0.2672727272727273,0.05,502.6548245743669,0.03,0.052,6.610705654603644e-7,2.6038257149260126e-8,-1.6348449491719128,0.00013767776882173566,0.8685526201418734,0.0,0.0003039612834066695,3.328259486744211e-5,-101.56553344461136,0.3368884003786376,8.645574046657234,0.0,1.8943633388976874e-6,8.98227683582419e-8,-1.6413787233568402,-0.07151691479862098,0.10868799037519693,0.0,2.6505075892577795e-7,-2.987560624120952e-8,1.5380830317363203,0.18177477557105975,-0.01547268206080545,0.0,-1.572192226566319e-7,-1.0938165868180427e-10,0.06670744780583387,0.0026184023938938305,0.00604382468786843,0.0,2.627377962763596e-8,-5.4619286155127e-10,0.31883425561691126,0.03494336454787453,-0.00262135899860905,0.0,2.5204335540811913e-9,-5.501198860793164e-12,0.017270601507194883,0.0007945256205662,0.0014111438725456559,0.0,-7.821072603408053e-9,-4.623579650964551e-11,0.11315457705707484,0.01285995990677911,-0.0008738480721257751,0.0
